SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,0,13,indoor_syns_scene01,"StartLow",12
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,1,15,indoor_syns_scene02,"StartLow",7
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,2,17,indoor_syns_scene03,"StartLow",8
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,3,19,indoor_syns_scene04,"StartLow",7
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,4,18,indoor_syns_scene05,"StartLow",3
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,5,16,indoor_syns_scene06,"StartLow",18
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,6,14,indoor_syns_scene07,"StartLow",5
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,7,12,indoor_syns_scene08,"StartLow",6
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,8,10,indoor_syns_scene09,"StartLow",13
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,9,8,outdoor_syns_scene01,"StartLow",12
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,10,6,outdoor_syns_scene02,"StartLow",3
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,11,4,outdoor_syns_scene03,"StartLow",7
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,12,2,outdoor_syns_scene04,"StartLow",6
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,13,1,outdoor_syns_scene05,"StartLow",15
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,14,3,outdoor_syns_scene06,"StartLow",4
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,15,5,outdoor_syns_scene07,"StartLow",7
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,16,7,outdoor_syns_scene08,"StartLow",6
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,17,9,outdoor_syns_scene09,"StartLow",6
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,18,11,outdoor_syns_scene10,"StartLow",8
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,0,9,indoor_syns_scene01,"StartHigh",37
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,1,11,indoor_syns_scene02,"StartHigh",35
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,2,13,indoor_syns_scene03,"StartHigh",37
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,3,15,indoor_syns_scene04,"StartHigh",32
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,4,17,indoor_syns_scene05,"StartHigh",33
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,5,19,indoor_syns_scene06,"StartHigh",29
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,6,18,indoor_syns_scene07,"StartHigh",30
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,7,16,indoor_syns_scene08,"StartHigh",31
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,8,14,indoor_syns_scene09,"StartHigh",38
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,9,12,outdoor_syns_scene01,"StartHigh",39
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,10,10,outdoor_syns_scene02,"StartHigh",35
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,11,8,outdoor_syns_scene03,"StartHigh",39
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,12,6,outdoor_syns_scene04,"StartHigh",32
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,13,4,outdoor_syns_scene05,"StartHigh",39
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,14,2,outdoor_syns_scene06,"StartHigh",39
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,15,1,outdoor_syns_scene07,"StartHigh",37
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,16,3,outdoor_syns_scene08,"StartHigh",35
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,17,5,outdoor_syns_scene09,"StartHigh",35
3-session-2022-05-17-15-15-52.csv,2022-05-17-15-33-55,3,Testing,18,7,outdoor_syns_scene10,"StartHigh",38
