SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,0,7,indoor_syns_scene01,"StartHigh",37
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,1,5,indoor_syns_scene02,"StartHigh",33
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,2,3,indoor_syns_scene03,"StartHigh",33
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,3,1,indoor_syns_scene04,"StartHigh",29
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,4,2,indoor_syns_scene05,"StartHigh",31
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,5,4,indoor_syns_scene06,"StartHigh",32
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,6,6,indoor_syns_scene07,"StartHigh",36
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,7,8,indoor_syns_scene08,"StartHigh",26
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,8,10,indoor_syns_scene09,"StartHigh",32
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,9,12,outdoor_syns_scene01,"StartHigh",34
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,10,14,outdoor_syns_scene02,"StartHigh",33
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,11,16,outdoor_syns_scene03,"StartHigh",32
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,12,18,outdoor_syns_scene04,"StartHigh",30
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,13,19,outdoor_syns_scene05,"StartHigh",31
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,14,17,outdoor_syns_scene06,"StartHigh",31
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,15,15,outdoor_syns_scene07,"StartHigh",28
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,16,13,outdoor_syns_scene08,"StartHigh",33
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,17,11,outdoor_syns_scene09,"StartHigh",32
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,18,9,outdoor_syns_scene10,"StartHigh",34
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,0,11,indoor_syns_scene01,"StartLow",13
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,1,9,indoor_syns_scene02,"StartLow",11
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,2,7,indoor_syns_scene03,"StartLow",9
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,3,5,indoor_syns_scene04,"StartLow",10
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,4,3,indoor_syns_scene05,"StartLow",16
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,5,1,indoor_syns_scene06,"StartLow",15
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,6,2,indoor_syns_scene07,"StartLow",15
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,7,4,indoor_syns_scene08,"StartLow",17
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,8,6,indoor_syns_scene09,"StartLow",11
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,9,8,outdoor_syns_scene01,"StartLow",9
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,10,10,outdoor_syns_scene02,"StartLow",13
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,11,12,outdoor_syns_scene03,"StartLow",11
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,12,14,outdoor_syns_scene04,"StartLow",8
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,13,16,outdoor_syns_scene05,"StartLow",11
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,14,18,outdoor_syns_scene06,"StartLow",7
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,15,19,outdoor_syns_scene07,"StartLow",15
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,16,17,outdoor_syns_scene08,"StartLow",5
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,17,15,outdoor_syns_scene09,"StartLow",16
22-session-2022-05-11-13-03-37.csv,2022-05-11-13-34-45,22,Testing,18,13,outdoor_syns_scene10,"StartLow",12
