SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,0,6,indoor_syns_scene01,"StartHigh",37
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,1,8,indoor_syns_scene02,"StartHigh",28
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,2,10,indoor_syns_scene03,"StartHigh",33
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,3,12,indoor_syns_scene04,"StartHigh",28
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,4,14,indoor_syns_scene05,"StartHigh",23
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,5,16,indoor_syns_scene06,"StartHigh",25
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,6,18,indoor_syns_scene07,"StartHigh",29
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,7,19,indoor_syns_scene08,"StartHigh",28
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,8,17,indoor_syns_scene09,"StartHigh",24
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,9,15,outdoor_syns_scene01,"StartHigh",33
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,10,13,outdoor_syns_scene02,"StartHigh",28
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,11,11,outdoor_syns_scene03,"StartHigh",34
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,12,9,outdoor_syns_scene04,"StartHigh",30
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,13,7,outdoor_syns_scene05,"StartHigh",33
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,14,5,outdoor_syns_scene06,"StartHigh",33
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,15,3,outdoor_syns_scene07,"StartHigh",30
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,16,1,outdoor_syns_scene08,"StartHigh",22
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,17,2,outdoor_syns_scene09,"StartHigh",33
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,18,4,outdoor_syns_scene10,"StartHigh",30
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,0,2,indoor_syns_scene01,"StartLow",23
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,1,4,indoor_syns_scene02,"StartLow",23
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,2,6,indoor_syns_scene03,"StartLow",27
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,3,8,indoor_syns_scene04,"StartLow",21
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,4,10,indoor_syns_scene05,"StartLow",20
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,5,12,indoor_syns_scene06,"StartLow",16
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,6,14,indoor_syns_scene07,"StartLow",17
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,7,16,indoor_syns_scene08,"StartLow",16
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,8,18,indoor_syns_scene09,"StartLow",16
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,9,19,outdoor_syns_scene01,"StartLow",25
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,10,17,outdoor_syns_scene02,"StartLow",19
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,11,15,outdoor_syns_scene03,"StartLow",18
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,12,13,outdoor_syns_scene04,"StartLow",18
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,13,11,outdoor_syns_scene05,"StartLow",21
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,14,9,outdoor_syns_scene06,"StartLow",22
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,15,7,outdoor_syns_scene07,"StartLow",23
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,16,5,outdoor_syns_scene08,"StartLow",23
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,17,3,outdoor_syns_scene09,"StartLow",26
16-session-2022-05-06-12-02-26.csv,2022-05-06-12-45-15,16,Testing,18,1,outdoor_syns_scene10,"StartLow",25
