SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,0,15,indoor_syns_scene01,"StartLow",7
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,1,17,indoor_syns_scene02,"StartLow",6
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,2,19,indoor_syns_scene03,"StartLow",12
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,3,18,indoor_syns_scene04,"StartLow",7
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,4,16,indoor_syns_scene05,"StartLow",8
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,5,14,indoor_syns_scene06,"StartLow",8
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,6,12,indoor_syns_scene07,"StartLow",3
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,7,10,indoor_syns_scene08,"StartLow",5
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,8,8,indoor_syns_scene09,"StartLow",4
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,9,6,outdoor_syns_scene01,"StartLow",5
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,10,4,outdoor_syns_scene02,"StartLow",3
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,11,2,outdoor_syns_scene03,"StartLow",9
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,12,1,outdoor_syns_scene04,"StartLow",4
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,13,3,outdoor_syns_scene05,"StartLow",6
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,14,5,outdoor_syns_scene06,"StartLow",3
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,15,7,outdoor_syns_scene07,"StartLow",5
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,16,9,outdoor_syns_scene08,"StartLow",2
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,17,11,outdoor_syns_scene09,"StartLow",8
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,18,13,outdoor_syns_scene10,"StartLow",10
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,0,11,indoor_syns_scene01,"StartHigh",32
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,1,13,indoor_syns_scene02,"StartHigh",27
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,2,15,indoor_syns_scene03,"StartHigh",28
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,3,17,indoor_syns_scene04,"StartHigh",30
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,4,19,indoor_syns_scene05,"StartHigh",24
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,5,18,indoor_syns_scene06,"StartHigh",39
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,6,16,indoor_syns_scene07,"StartHigh",30
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,7,14,indoor_syns_scene08,"StartHigh",19
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,8,12,indoor_syns_scene09,"StartHigh",29
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,9,10,outdoor_syns_scene01,"StartHigh",34
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,10,8,outdoor_syns_scene02,"StartHigh",27
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,11,6,outdoor_syns_scene03,"StartHigh",33
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,12,4,outdoor_syns_scene04,"StartHigh",29
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,13,2,outdoor_syns_scene05,"StartHigh",31
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,14,1,outdoor_syns_scene06,"StartHigh",28
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,15,3,outdoor_syns_scene07,"StartHigh",35
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,16,5,outdoor_syns_scene08,"StartHigh",32
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,17,7,outdoor_syns_scene09,"StartHigh",33
21-session-2022-05-11-11-37-08.csv,2022-05-11-12-09-49,21,Testing,18,9,outdoor_syns_scene10,"StartHigh",32
