SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,0,14,indoor_syns_scene01,"StartHigh",33
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,1,16,indoor_syns_scene02,"StartHigh",28
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,2,18,indoor_syns_scene03,"StartHigh",36
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,3,19,indoor_syns_scene04,"StartHigh",28
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,4,17,indoor_syns_scene05,"StartHigh",26
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,5,15,indoor_syns_scene06,"StartHigh",28
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,6,13,indoor_syns_scene07,"StartHigh",29
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,7,11,indoor_syns_scene08,"StartHigh",24
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,8,9,indoor_syns_scene09,"StartHigh",29
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,9,7,outdoor_syns_scene01,"StartHigh",30
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,10,5,outdoor_syns_scene02,"StartHigh",30
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,11,3,outdoor_syns_scene03,"StartHigh",33
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,12,1,outdoor_syns_scene04,"StartHigh",24
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,13,2,outdoor_syns_scene05,"StartHigh",30
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,14,4,outdoor_syns_scene06,"StartHigh",32
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,15,6,outdoor_syns_scene07,"StartHigh",36
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,16,8,outdoor_syns_scene08,"StartHigh",31
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,17,10,outdoor_syns_scene09,"StartHigh",30
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,18,12,outdoor_syns_scene10,"StartHigh",23
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,0,10,indoor_syns_scene01,"StartLow",17
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,1,12,indoor_syns_scene02,"StartLow",12
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,2,14,indoor_syns_scene03,"StartLow",11
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,3,16,indoor_syns_scene04,"StartLow",14
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,4,18,indoor_syns_scene05,"StartLow",13
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,5,19,indoor_syns_scene06,"StartLow",14
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,6,17,indoor_syns_scene07,"StartLow",6
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,7,15,indoor_syns_scene08,"StartLow",9
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,8,13,indoor_syns_scene09,"StartLow",13
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,9,11,outdoor_syns_scene01,"StartLow",19
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,10,9,outdoor_syns_scene02,"StartLow",12
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,11,7,outdoor_syns_scene03,"StartLow",18
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,12,5,outdoor_syns_scene04,"StartLow",19
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,13,3,outdoor_syns_scene05,"StartLow",20
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,14,1,outdoor_syns_scene06,"StartLow",12
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,15,2,outdoor_syns_scene07,"StartLow",15
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,16,4,outdoor_syns_scene08,"StartLow",12
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,17,6,outdoor_syns_scene09,"StartLow",14
12-session-2022-05-04-16-25-20.csv,2022-05-04-17-02-42,12,Testing,18,8,outdoor_syns_scene10,"StartLow",15
