SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,0,4,indoor_syns_scene01,"StartLow",25
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,1,2,indoor_syns_scene02,"StartLow",22
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,2,1,indoor_syns_scene03,"StartLow",22
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,3,3,indoor_syns_scene04,"StartLow",24
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,4,5,indoor_syns_scene05,"StartLow",21
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,5,7,indoor_syns_scene06,"StartLow",25
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,6,9,indoor_syns_scene07,"StartLow",19
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,7,11,indoor_syns_scene08,"StartLow",13
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,8,13,indoor_syns_scene09,"StartLow",20
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,9,15,outdoor_syns_scene01,"StartLow",28
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,10,17,outdoor_syns_scene02,"StartLow",25
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,11,19,outdoor_syns_scene03,"StartLow",23
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,12,18,outdoor_syns_scene04,"StartLow",25
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,13,16,outdoor_syns_scene05,"StartLow",27
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,14,14,outdoor_syns_scene06,"StartLow",25
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,15,12,outdoor_syns_scene07,"StartLow",20
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,16,10,outdoor_syns_scene08,"StartLow",21
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,17,8,outdoor_syns_scene09,"StartLow",29
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,18,6,outdoor_syns_scene10,"StartLow",34
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,0,8,indoor_syns_scene01,"StartHigh",37
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,1,6,indoor_syns_scene02,"StartHigh",33
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,2,4,indoor_syns_scene03,"StartHigh",34
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,3,2,indoor_syns_scene04,"StartHigh",33
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,4,1,indoor_syns_scene05,"StartHigh",28
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,5,3,indoor_syns_scene06,"StartHigh",31
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,6,5,indoor_syns_scene07,"StartHigh",34
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,7,7,indoor_syns_scene08,"StartHigh",30
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,8,9,indoor_syns_scene09,"StartHigh",28
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,9,11,outdoor_syns_scene01,"StartHigh",36
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,10,13,outdoor_syns_scene02,"StartHigh",35
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,11,15,outdoor_syns_scene03,"StartHigh",32
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,12,17,outdoor_syns_scene04,"StartHigh",33
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,13,19,outdoor_syns_scene05,"StartHigh",36
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,14,18,outdoor_syns_scene06,"StartHigh",34
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,15,16,outdoor_syns_scene07,"StartHigh",29
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,16,14,outdoor_syns_scene08,"StartHigh",33
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,17,12,outdoor_syns_scene09,"StartHigh",26
11-session-2022-05-04-14-06-34.csv,2022-05-04-14-46-08,11,Testing,18,10,outdoor_syns_scene10,"StartHigh",31
